campaign;DRN;site;running_id;date;stream_type;avg_depth_macroinvertebrates;avg_velocity_macroinvertebrates;Max_wetted_width_m;Min_wetted_width_m;Average_wetted_width_m;Bankfull_at_max__wetted_width_m;Bankfull_at_min__wetted_width_m;Embeddedness;bedrock;boulders;cobbles;gravel;sand;silt;particle_size;state_of_flow;if_IP_number_and_size_2_axes_+_depth_of_the_pools;Maximum_depth_cm;temperature_C;ph;conductivity_micros_cm;oxygen_mg_l;oxygen_sat;discharge_l_s;filamentous_algae;incrusted_algae;macrophyte_cover;leaf_litter_cover;moss_cover;wood_cover;reach_length_m;Latitude;Longitude;altitude_m;basin_area_km2;calcareous_geology_upstream;siliceous_geology_upstream;sedimentary_geology_upstream;slope;riparian_cover_in_the_riparian_area;native_riparian_species_richness;invasive_riparian_species_richness;left_river_bank_slope;right_river_bank_slope;shade;hydromorphological_alteration;volume_biofilm;m2_biofilm
1;Croatia;BUT01;BUT01_1;23.2.2021;PR;15.25;0.568125;5;2.5;3;8;1;10;0;0;40;30;30;5;3;F;;24;10.5;8.9;729;10.81;97.4;259.9171875;30;0;5;0;10;0;50;44.06934;16.19969;235;1.385;100;0;100;0.583;30;4;1;75;55;35;1;200;0.013
1;Croatia;BUT02;BUT02_1;23.2.2021;TR;44.9375;0.608125;26;6;17;40;0;10;0;5;80;15;5;5;3.681818182;F;;75;10.3;8.43;692;10.69;96.2;4645.694922;0;0;0;0;0;0;80;44.08295;16.1964;265;86.372;100;0;100;1.515;35;3;0;50;50;30;1;200;0.015
1;Croatia;BUT03;BUT03_1;23.2.2021;PR;40;0.24875;6;0.5;0.7;6;0;0;0;5;10;35;40;15;2.523809524;F;;83;13.2;8.69;643;9.49;91.7;69.65;25;10;5;10;5;0;50;44.095022;16.201489;277;0.182;100;0;100;5.556;50;3;0;10;100;70;2;200;0.0156
1;Croatia;BUT04;BUT04_1;23.2.2021;PR;28.625;0.59875;2;0.3;0.7;5;0.2;0;90;5;0;5;0;0;5.8;F;;52;12.2;8.53;533;10.16;96;119.9745313;0;10;0;0;5;0;50;44.10723;16.21079;291;10.822;100;0;100;3.174;20;5;0;50;50;80;1;200;0.0143
1;Croatia;BUT05;BUT05_1;23.2.2021;PR;53.75;0.765833333;20;12;16;22;6;0;0;5;40;30;30;0;3.19047619;F;;135;11;8.91;1007;9.37;86.4;6586.166667;10;10;0;0;0;0;100;44.12077;16.23463;313;184.94;100;0;95;0.434;60;7;1;400;75;60;1;200;0.0147
1;Croatia;BUT06;BUT06_1;23.2.2021;PR;22.625;0.259375;17;5;7;20;5;10;0;0;80;10;10;0;3.7;F;;40;9.4;8.76;467;10.65;94.8;410.7851563;10;10;0;5;5;0;50;44.14007;16.24889;327;23.511;100;0;100;0.312;30;3;0;75;100;25;1;200;0.0143
1;Croatia;BUT07;BUT07_1;24.2.2021;TR;16.625;0.08875;0.5;0.2;0.4;0.7;0.1;0;0;10;10;10;20;50;2.1;F;;35;10.3;9.64;520;9.49;88.8;5.901875;0;0;0;90;0;0;30;44.28407;16.19334;591;0.073;100;0;90;3.6;50;2;0;100;10;95;1;200;0.0182
1;Croatia;BUT08;BUT08_1;24.2.2021;PR;15.375;0.13875;1.2;0.3;0.4;1.3;0.2;0;0;5;15;50;30;0;2.95;F;;20;10.1;9.23;546;9.25;85.9;8.533125;0;0;5;10;5;5;30;44.27497;16.19177;568;0.173;100;0;90;17;0;3;0;10;10;95;2;200;0.0137
1;Croatia;BUT09;BUT09_1;24.2.2021;PR;38.25;0.385;5;1.1;1.7;7;1;0;0;15;40;30;15;0;3.55;F;;85;11.4;9.15;442;9.83;93.6;250.34625;0;0;0;10;0;5;50;44.25184;16.20854;507;4.551;100;0;90;8.152;20;4;0;700;80;70;1;200;0.0184
1;Croatia;BUT10;BUT10_1;24.2.2021;TR;0;0;0;0;0;7;0;0;0;25;25;30;20;0;3.55;D;;0;;;;;;0;;;;;;;50;44.24538;16.21483;509;0.287;100;0;90;26.548;0;2;0;10;10;80;1;200;0.0199
1;Croatia;BUT12;BUT12_1;24.2.2021;TR;0;0;0;0;0;14;2;0;0;5;25;50;15;5;3.1;D;;0;;;;;;0;;;;;;;50;44.22466;16.22298;448;0.188;100;0;90;12;0;0;0;20;20;10;1;200;0.0214
1;Croatia;BUT13;BUT13_1;24.2.2021;PR;29.41666667;0.494583333;22;10;19;45;7;10;0;20;80;5;5;0;4.045454545;F;;65;13.9;8.74;595;9.55;95.3;2764.308681;0;30;5;20;0;0;100;44.20055;16.23497;395;109.829;100;0;100;1.587;50;7;0;200;150;50;1;200;0.0197
1;Croatia;BUT14;BUT14_1;24.2.2021;TR;30.875;0.1075;2;0.3;0.7;5;0.2;0;0;30;10;50;10;0;3.6;IP;"1m * 0,7m; 20cm";47;10;8.76;753;9.44;85.7;23.2334375;0;10;0;30;0;0;50;44.18401;16.25182;369;2.565;100;0;100;6.315;20;3;0;500;70;50;2;200;0.0131
1;Croatia;BUT15;BUT15_1;25.2.2021;TR;0;0;0;0;0;5;0.5;0;0;0;80;10;10;0;3.7;D;;0;;;;;;0;;;;;;;50;44.1729;16.16125;448;0.215;100;0;80;3.144;0;0;0;10;10;5;1;200;0.0211
1;Croatia;BUT16;BUT16_1;25.2.2021;TR;13.625;0.1925;1;0.3;0.5;1.7;0.1;0;50;20;10;10;10;0;4.9;F;;17;12.2;9.34;534;10.06;97.3;13.1140625;0;0;0;10;0;0;40;44.17478;16.17286;462;2.382;100;0;80;8.403;0;3;0;700;50;95;1;200;0.017
1;Croatia;BUT17;BUT17_1;25.2.2021;TR;0;0;0;0;0;6.5;2;0;0;30;40;20;10;0;3.9;D;;0;;;;;;0;;;;;;;50;44.17306;16.16556;447;15.762;100;0;80;3.704;0;0;0;30;30;20;1;200;0.0205
1;Croatia;BUT18;BUT18_1;25.2.2021;PR;50.5;0.2375;3;1;2;5;1;0;0;5;20;30;30;20;2.619047619;F;;83;13.9;8.7;533;9.52;95.5;239.875;0;5;70;10;0;5;50;44.14856;16.15487;392;30.206;100;0;75;1.086;80;2;0;150;150;70;2;200;0.0156
1;Croatia;BUT19;BUT19_1;23.2.2021;TR;25;0.30375;1;0.7;0.8;1.2;0.5;0;0;0;60;20;20;0;3.4;F;;54;7.8;8.79;517;9.7;84.8;60.75;0;5;0;5;0;0;50;44.13955;16.25955;344;9.319;100;0;100;3.39;30;5;0;20;40;90;2;200;0.0181
1;Croatia;BUT20;BUT20_1;25.2.2021;TR;0;0;0;0;0;6;0.5;0;0;30;20;30;20;0;3.6;D;;0;;;;;;0;;;;;;;50;44.10039;16.15624;488;1.721;100;0;100;3.311;0;3;0;80;80;95;1;200;0.0205
1;Croatia;BUT23;BUT23_1;24.2.2021;PR;14.875;0.16625;2.5;0.4;1;2.5;0.1;0;0;0;50;20;30;0;3.2;F;;40;7.2;8.49;787;11;94.9;24.7296875;0;5;0;20;10;0;50;44.16428;16.26868;399;0.872;100;0;100;10;30;2;0;20;50;70;2;200;0.0146
2;Croatia;BUT01;BUT01_2;20.4.2021;PR;20.9375;0.55125;7;3;4.5;8;1;10;0;0;40;30;30;5;3;F;;32;10.4;8.49;718;12.95;118.9;519.3808594;70;0;0;0;0;0;50;44.06934;16.19969;235;1.385;100;0;100;0.583;30;4;1;75;55;35;1;200;0.0178
2;Croatia;BUT02;BUT02_2;20.4.2021;TR;39.4375;0.60375;29;8;19;40;0;10;0;5;80;15;5;5;3.681818182;F;;70;10.9;8.12;673;12.38;115.2;4523.974219;0;5;0;0;0;0;80;44.08295;16.1964;265;86.372;100;0;100;1.515;35;3;0;50;50;30;1;200;0.0229
2;Croatia;BUT03;BUT03_2;20.4.2021;PR;42.125;0.2625;6;0.5;0.7;6;0;0;0;5;10;35;40;15;2.523809524;F;;80;13.1;8.26;660;10.33;101.5;77.4046875;10;10;25;10;5;0;50;44.095022;16.201489;277;0.182;100;0;100;5.556;50;3;0;10;100;70;2;200;0.0139
2;Croatia;BUT04;BUT04_2;20.4.2021;PR;31;0.77125;2.5;0.7;1;5;0.2;0;90;5;0;5;0;0;5.8;F;;56;12.7;7.67;541;11.43;111.3;239.0875;0;20;0;0;0;0;50;44.10723;16.21079;291;10.822;100;0;100;3.174;20;5;0;50;50;80;1;200;0.0177
2;Croatia;BUT05;BUT05_2;20.4.2021;PR;47.58333333;0.638333333;22;16;18;22;6;0;0;5;40;30;30;0;3.19047619;F;;135;11.2;7.8;1113;11.68;110.3;5467.325;10;10;0;5;0;5;100;44.12077;16.23463;313;184.94;100;0;95;0.434;60;7;1;400;75;60;1;200;0.0154
2;Croatia;BUT06;BUT06_2;20.4.2021;PR;26.5;0.335625;17;5;7;20;5;10;0;0;80;10;10;0;3.7;F;;60;10.9;8.04;461;12.11;113.9;622.584375;10;10;5;0;5;0;50;44.14007;16.24889;327;23.511;100;0;100;0.312;30;3;0;75;100;25;1;200;0.0178
2;Croatia;BUT07;BUT07_2;21.4.2021;TR;18.75;0.0925;0.8;0.3;0.5;0.7;0.1;0;0;10;10;10;20;50;2.1;F;;37;6.7;7.86;442;9.31;77.1;8.671875;0;0;0;100;0;0;30;44.28407;16.19334;591;0.073;100;0;90;3.6;50;2;0;100;10;95;1;200;0.0161
2;Croatia;BUT08;BUT08_2;21.4.2021;PR;14.875;0.16125;2;0.5;0.6;1.3;0.2;0;0;5;15;50;30;0;2.95;F;;22;11.9;8.4;371;10.5;98.35;14.3915625;0;5;0;20;10;10;30;44.27497;16.19177;568;0.173;100;0;90;17;0;3;0;10;10;95;2;200;0.0184
2;Croatia;BUT09;BUT09_2;21.4.2021;PR;41.375;0.426875;5;1.1;1.7;7;1;0;0;15;40;30;15;0;3.55;F;;85;9.7;8.27;371;10.98;97.74;300.2532031;0;5;0;20;5;0;50;44.25184;16.20854;507;4.551;100;0;90;8.152;20;4;0;700;80;70;1;200;0.0199
2;Croatia;BUT10;BUT10_2;4.5.2021;TR;0;0;0;0;0;7;0;0;0;25;25;30;20;0;3.55;D;;0;;;;;;0;;;;;;;50;44.24538;16.21483;509;0.287;100;0;90;26.548;0;2;0;10;10;80;1;200;0.0199
2;Croatia;BUT12;BUT12_2;4.5.2021;TR;0;0;0;0;0;14;2;0;0;5;25;50;15;5;3.1;D;;0;;;;;;0;;;;;;;50;44.22466;16.22298;448;0.188;100;0;90;12;0;0;0;20;20;10;1;200;0.0155
2;Croatia;BUT13;BUT13_2;4.5.2021;PR;32.70833333;0.48125;25;10;22;45;7;10;0;20;80;5;5;0;4.045454545;F;;70;14.4;8.28;538;10.04;102.6;3462.994792;0;10;0;10;5;5;100;44.20055;16.23497;395;109.829;100;0;100;1.587;50;7;0;200;150;50;1;200;0.0175
2;Croatia;BUT14;BUT14_2;4.5.2021;TR;0;0;0;0;0;5;0.2;0;0;30;10;50;10;0;3.6;D;;0;;;;;;0;;;;;;;50;44.18401;16.25182;369;2.565;100;0;100;6.315;20;3;0;500;70;50;2;200;0.0183
2;Croatia;BUT15;BUT15_2;4.5.2021;TR;0;0;0;0;0;5;0.5;0;0;0;80;10;10;0;3.7;D;;0;;;;;;0;;;;;;;50;44.1729;16.16125;448;0.215;100;0;80;3.144;0;0;0;10;10;5;1;200;0.0139
2;Croatia;BUT16;BUT16_2;4.5.2021;TR;12.25;0.13875;1;0.3;0.5;1.7;0.1;0;50;20;10;10;10;0;4.9;F;;17;15.4;8.08;454;9.51;96.3;8.4984375;0;0;0;10;0;0;40;44.17478;16.17286;462;2.382;100;0;80;8.403;0;3;0;700;50;95;1;200;0.0187
2;Croatia;BUT17;BUT17_2;4.5.2021;TR;0;0;0;0;0;6.5;2;0;0;30;40;20;10;0;3.9;D;;0;;;;;;0;;;;;;;50;44.17306;16.16556;447;15.762;100;0;80;3.704;0;0;0;30;30;20;1;200;0.0163
2;Croatia;BUT18;BUT18_2;4.5.2021;PR;47.125;0.255;4;1.5;2.5;5;1;0;0;5;20;30;30;20;2.619047619;F;;85;9.5;7.95;401;8.78;77.78;300.421875;0;0;80;10;0;0;50;44.14856;16.15487;392;30.206;100;0;75;1.086;80;2;0;150;150;70;2;200;0.018
2;Croatia;BUT19;BUT19_2;20.4.2021;TR;25.625;0.295;1.2;0.7;0.9;1.2;0.5;0;0;0;60;20;20;0;3.4;F;;60;11.1;8.79;493;9.65;91.4;68.034375;0;0;0;30;0;0;50;44.13955;16.25955;344;9.319;100;0;100;3.39;30;5;0;20;40;90;2;200;0.0169
2;Croatia;BUT20;BUT20_2;4.5.2021;TR;0;0;0;0;0;6;0.5;0;0;30;20;30;20;0;3.6;D;;0;;;;;;0;;;;;;;50;44.10039;16.15624;488;1.721;100;0;100;3.311;0;3;0;80;80;95;1;200;0.019
2;Croatia;BUT23;BUT23_2;20.4.2021;PR;16.75;0.16;2.5;0.4;1;2.5;0.1;0;0;0;50;20;30;0;3.2;F;;40;11.4;7.93;753;11.53;110.8;26.8;10;0;0;40;10;0;50;44.16428;16.26868;399;0.872;100;0;100;10;30;2;0;20;50;70;2;200;0.0143
3;Croatia;BUT01;BUT01_3;7.6.2021;PR;20.375;0.543125;7;3;4;8;1;10;0;0;50;25;10;15;3.1;F;;29;15.3;8.07;662;9.48;96.5;442.646875;25;0;0;0;25;0;50;44.06934;16.19969;235;1.385;100;0;100;0.583;30;4;1;75;55;35;1;200;0.0153
3;Croatia;BUT02;BUT02_3;7.6.2021;TR;27.125;0.4275;8;2.5;5;40;0;10;0;5;80;15;5;5;3.681818182;F;;45;18;8.43;544;9.89;107;579.796875;0;0;0;0;0;0;80;44.08295;16.1964;265;86.372;100;0;100;1.515;35;3;0;50;50;30;1;200;0.0171
3;Croatia;BUT03;BUT03_3;7.6.2021;PR;36.125;0.215;5.5;0.4;0.5;6;0;0;0;5;10;35;40;15;2.523809524;F;;80;15.8;7.2;574;7.97;82.7;38.834375;10;10;15;5;5;0;50;44.095022;16.201489;277;0.182;100;0;100;5.556;50;3;0;10;100;70;2;200;0.0257
3;Croatia;BUT04;BUT04_3;9.6.2021;PR;19.75;0.6525;2.9;0.35;1.5;5;0.2;0;90;5;0;5;0;0;5.8;F;;38;19.5;8.31;419;9.39;105.4;193.303125;25;25;0;0;5;0;50;44.10723;16.21079;291;10.822;100;0;100;3.174;20;5;0;50;50;80;1;200;0.0164
3;Croatia;BUT05;BUT05_3;8.6.2021;PR;55.375;0.68;15;6;13;22;6;0;0;5;40;30;30;0;3.19047619;F;;110;13.9;7.78;980;9.5;95.1;4895.15;10;10;0;0;0;0;100;44.12077;16.23463;313;184.94;100;0;95;0.434;60;7;1;400;75;60;1;200;0.0209
3;Croatia;BUT06;BUT06_3;9.6.2021;PR;23.75;0.365;13;4;6;20;5;10;0;0;80;10;10;0;3.7;F;;40;13.9;8.41;360;10.61;106.1;520.125;20;10;0;5;5;0;50;44.14007;16.24889;327;23.511;100;0;100;0.312;30;3;0;75;100;25;1;200;0.017
3;Croatia;BUT07;BUT07_3;8.6.2021;TR;17.875;0.07125;0.6;0.2;0.4;0.7;0.1;0;0;0;0;25;25;50;1.75;F;;37;14.7;7.81;494;7.6;79.9;5.094375;0;0;0;90;0;0;30;44.28407;16.19334;591;0.073;100;0;90;3.6;50;2;0;100;10;95;1;200;0.0213
3;Croatia;BUT08;BUT08_3;8.6.2021;PR;12;0.1275;1;0.5;0.75;1.3;0.2;0;0;5;25;40;20;10;2.95;F;;16;11.2;7.58;474;8.24;79.7;11.475;0;0;5;10;5;5;30;44.27497;16.19177;568;0.173;100;0;90;17;0;3;0;10;10;95;2;200;0.017
3;Croatia;BUT09;BUT09_3;8.6.2021;PR;36.25;0.35625;5;1.1;1.3;7;1;0;0;20;40;25;15;0;3.65;F;;65;12.4;7.98;357;9.65;95.6;167.8828125;0;0;0;0;10;5;50;44.25184;16.20854;507;4.551;100;0;90;8.152;20;4;0;700;80;70;1;200;0.0196
3;Croatia;BUT10;BUT10_3;8.6.2021;TR;0;0;0;0;0;7;0;0;0;25;25;30;20;0;3.55;D;;0;;;;;;0;;;;;;;50;44.24538;16.21483;509;0.287;100;0;90;26.548;0;2;0;10;10;80;1;200;0.0164
3;Croatia;BUT12;BUT12_3;8.6.2021;TR;0;0;0;0;0;14;2;0;0;5;25;50;15;5;3.1;D;;0;;;;;;0;;;;;;;50;44.22466;16.22298;448;0.188;100;0;90;12;0;0;0;20;20;10;1;200;0.0241
3;Croatia;BUT13;BUT13_3;8.6.2021;PR;28.66666667;0.387083333;23;15;18;45;7;10;0;20;80;5;5;0;4.045454545;F;;52;14.6;8.39;560;9.87;101.3;1997.35;10;20;5;5;0;0;100;44.20055;16.23497;395;109.829;100;0;100;1.587;50;7;0;200;150;50;1;200;0.0213
3;Croatia;BUT14;BUT14_3;8.6.2021;TR;0;0;0;0;0;5;0.2;0;0;30;10;50;10;0;3.6;D;;0;;;;;;0;;;;;;;50;44.18401;16.25182;369;2.565;100;0;100;6.315;20;3;0;500;70;50;2;200;0.0238
3;Croatia;BUT15;BUT15_3;7.6.2021;TR;0;0;0;0;0;5;0.5;0;0;0;80;10;10;0;3.7;D;;0;;;;;;0;;;;;;;50;44.1729;16.16125;448;0.215;100;0;80;3.144;0;0;0;10;10;5;1;200;0.0238
3;Croatia;BUT16;BUT16_3;7.6.2021;TR;9;0.1075;1;0.1;0.4;1.7;0.1;0;50;20;10;10;10;0;4.9;F;;10;14.5;8.06;497;8.97;91;3.87;0;5;0;10;0;0;40;44.17478;16.17286;462;2.382;100;0;80;8.403;0;3;0;700;50;95;1;200;0.013
3;Croatia;BUT17;BUT17_3;7.6.2021;TR;0;0;0;0;0;6.5;2;0;0;30;40;20;10;0;3.9;D;;0;;;;;;0;;;;;;;50;44.17306;16.16556;447;15.762;100;0;80;3.704;0;0;0;30;30;20;1;200;0.0268
3;Croatia;BUT18;BUT18_3;7.6.2021;PR;39.5;0.2825;2.7;2;2.3;5;1;0;0;5;20;30;30;20;2.619047619;F;;62;16.1;7.64;433;7.65;80.8;256.65125;0;5;70;10;0;5;50;44.14856;16.15487;392;30.206;100;0;75;1.086;80;2;0;150;150;70;2;200;0.0152
3;Croatia;BUT19;BUT19_3;8.6.2021;TR;0;0;0;0;0;1.2;0.5;0;0;0;60;20;20;0;3.4;D;;0;;;;;;0;;;;;;;50;44.13955;16.25955;344;9.319;100;0;100;3.39;30;5;0;20;40;90;2;200;0.0319
3;Croatia;BUT20;BUT20_3;7.6.2021;TR;0;0;0;0;0;6;0.5;0;0;30;20;30;20;0;3.6;D;;0;;;;;;0;;;;;;;50;44.10039;16.15624;488;1.721;100;0;100;3.311;0;3;0;80;80;95;1;200;0.0118
3;Croatia;BUT23;BUT23_3;8.6.2021;PR;9.625;0.0975;2.4;0.2;1.6;2.5;0.1;0;0;0;50;20;30;0;3.2;F;;15;14.1;8.04;652;9.34;94.9;15.015;10;0;0;25;5;5;50;44.16428;16.26868;399;0.872;100;0;100;10;30;2;0;20;50;70;2;200;0.0229
4;Croatia;BUT01;BUT01_4;13.7.2021;PR;9.5625;0.12875;3;1;2;8;1;10;0;0;30;30;30;10;2.8;F;;12;21.7;8.13;757;8.56;100.1;24.6234375;10;10;0;0;10;0;50;44.06934;16.19969;235;1.385;100;0;100;0.583;30;4;1;75;55;35;1;200;0.0244
4;Croatia;BUT02;BUT02_4;13.7.2021;TR;0;0;0;0;0;40;0;10;0;5;80;15;5;5;3.681818182;D;;0;;;;;;;;;;;;;80;44.08295;16.1964;265;86.372;100;0;100;1.515;35;3;0;50;50;30;1;200;0.0255
4;Croatia;BUT03;BUT03_4;13.7.2021;PR;32.75;0.278125;5;0.4;0.5;6;0;0;0;5;10;35;40;15;2.523809524;F;;80;17.2;7.32;605;7.13;76.5;45.54296875;0;20;60;20;0;0;50;44.095022;16.201489;277;0.182;100;0;100;5.556;50;3;0;10;100;70;2;200;0.0518
4;Croatia;BUT04;BUT04_4;14.7.2021;PR;17.5;0.48875;2.8;0.32;1.4;5;0.2;0;90;5;0;5;0;0;5.8;F;;35;22.6;8.27;406;9.5;113.5;119.74375;10;10;0;0;5;0;50;44.10723;16.21079;291;10.822;100;0;100;3.174;20;5;0;50;50;80;1;200;0.0386
4;Croatia;BUT05;BUT05_4;14.7.2021;PR;46.58333333;0.623333333;13;6;10;22;6;0;0;5;40;30;30;0;3.19047619;F;;90;13.7;7.95;1041;9.57;95.7;2903.694444;0;30;0;0;0;0;100;44.12077;16.23463;313;184.94;100;0;95;0.434;60;7;1;400;75;60;1;200;0.027
4;Croatia;BUT06;BUT06_4;14.7.2021;PR;17.8125;0.154375;13;3;5;20;5;10;0;0;80;10;10;0;3.7;F;;32;13.5;8.5;354;10.54;106.4;137.4902344;0;0;5;5;0;5;50;44.14007;16.24889;327;23.511;100;0;100;0.312;30;3;0;75;100;25;1;200;0.0362
4;Croatia;BUT07;BUT07_4;13.7.2021;TR;11.625;0.03;0.6;0.2;0.4;0.7;0.1;0;0;0;0;25;25;50;1.75;F;;19;17.6;8.02;422;6.63;74.4;1.395;0;0;10;90;0;0;30;44.28407;16.19334;591;0.073;100;0;90;3.6;50;2;0;100;10;95;1;200;0.021
4;Croatia;BUT08;BUT08_4;13.7.2021;PR;12.5;0.21375;0.5;0.2;0.3;1.3;0.2;0;0;5;25;40;20;10;2.95;F;;15;20.2;7.71;473;7.59;89.8;8.015625;0;10;10;30;0;0;30;44.27497;16.19177;568;0.173;100;0;90;17;0;3;0;10;10;95;2;200;0.0168
4;Croatia;BUT09;BUT09_4;13.7.2021;PR;26.25;0.3575;4.5;1.1;1.2;7;1;0;0;20;40;25;15;0;3.65;F;;47;13.2;8.18;356;9.67;92.2;112.6125;0;0;10;20;0;15;50;44.25184;16.20854;507;4.551;100;0;90;8.152;20;4;0;700;80;70;1;200;0.0433
4;Croatia;BUT10;BUT10_4;13.7.2021;TR;0;0;0;0;0;7;0;0;0;25;25;30;20;0;3.55;D;;0;;;;;;0;;;;;;;50;44.24538;16.21483;509;0.287;100;0;90;26.548;0;2;0;10;10;80;1;200;0.0182
4;Croatia;BUT12;BUT12_4;13.7.2021;TR;0;0;0;0;0;14;2;0;0;5;25;50;15;5;3.1;D;;0;;;;;;0;;;;;;;50;44.22466;16.22298;448;0.188;100;0;90;12;0;0;0;20;20;10;1;200;0.031
4;Croatia;BUT13;BUT13_4;13.7.2021;PR;25.16666667;0.300833333;21;13;15;45;7;10;0;20;80;5;5;0;4.045454545;F;;44;17;8.38;564;9.31;101;1135.645833;10;10;0;20;0;0;100;44.20055;16.23497;395;109.829;100;0;100;1.587;50;7;0;200;150;50;1;200;0.046
4;Croatia;BUT14;BUT14_4;13.7.2021;TR;0;0;0;0;0;5;0.2;0;0;30;10;50;10;0;3.6;D;;0;;;;;;0;;;;;;;50;44.18401;16.25182;369;2.565;100;0;100;6.315;20;3;0;500;70;50;2;200;0.04
4;Croatia;BUT15;BUT15_4;14.7.2021;TR;0;0;0;0;0;5;0.5;0;0;0;80;10;10;0;3.7;D;;0;;;;;;0;;;;;;;50;44.1729;16.16125;448;0.215;100;0;80;3.144;0;0;0;10;10;5;1;200;0.032
4;Croatia;BUT16;BUT16_4;14.7.2021;TR;0;0;0;0;0;1.7;0.1;0;50;20;10;10;10;0;4.9;D;;0;;;;;;0;;;;;;;40;44.17478;16.17286;462;2.382;100;0;80;8.403;0;3;0;700;50;95;1;200;0.0332
4;Croatia;BUT17;BUT17_4;14.7.2021;TR;0;0;0;0;0;6.5;2;0;0;30;40;20;10;0;3.9;D;;0;;;;;;0;;;;;;;50;44.17306;16.16556;447;15.762;100;0;80;3.704;0;0;0;30;30;20;1;200;0.0337
4;Croatia;BUT18;BUT18_4;14.7.2021;PR;25.5;0.25625;2.6;1.5;2;5;1;0;0;5;20;30;30;20;2.619047619;F;;37;20.4;7.97;444;6.86;79.4;130.6875;30;0;60;0;0;0;50;44.14856;16.15487;392;30.206;100;0;75;1.086;80;2;0;150;150;70;2;200;0.0323
4;Croatia;BUT19;BUT19_4;14.7.2021;TR;0;0;0;0;0;1.2;0.5;0;0;0;60;20;20;0;3.4;D;;0;;;;;;0;;;;;;;50;44.13955;16.25955;344;9.319;100;0;100;3.39;30;5;0;20;40;90;2;200;0.0253
4;Croatia;BUT20;BUT20_4;14.7.2021;TR;0;0;0;0;0;6;0.5;0;0;30;20;30;20;0;3.6;D;;0;;;;;;0;;;;;;;50;44.10039;16.15624;488;1.721;100;0;100;3.311;0;3;0;80;80;95;1;200;0.0296
4;Croatia;BUT23;BUT23_4;14.7.2021;PR;9;0.09875;2;0.2;0.8;2.5;0.1;0;0;0;50;20;30;0;3.2;F;;15;21.7;8.29;710;8.54;100.5;7.11;30;10;0;30;0;0;50;44.16428;16.26868;399;0.872;100;0;100;10;30;2;0;20;50;70;2;200;0.0282
5;Croatia;BUT01;BUT01_5;23.9.2021;PR;11.75;0.14625;4;1.5;3;8;1;10;0;0;30;30;30;10;2.8;F;;15;17.3;8.17;799;9.51;100.5;51.553125;0;10;0;0;10;0;50;44.06934;16.19969;235;1.385;100;0;100;0.583;30;4;1;75;55;35;1;200;0.0127
5;Croatia;BUT02;BUT02_5;23.9.2021;TR;0;0;0;0;0;40;0;10;0;5;80;15;5;5;3.681818182;D;;0;;;;;;0;;;;;;;80;44.08295;16.1964;265;86.372;100;0;100;1.515;35;3;0;50;50;30;1;200;0.0126
5;Croatia;BUT03;BUT03_5;23.9.2021;PR;36.625;0.27875;5;0.4;0.5;6;0;0;0;5;10;35;40;15;2.523809524;F;;80;15.7;7.56;655;8.06;83;51.04609375;0;20;60;20;0;0;50;44.095022;16.201489;277;0.182;100;0;100;5.556;50;3;0;10;100;70;2;200;0.014
5;Croatia;BUT04;BUT04_5;23.9.2021;PR;22.5;0.56875;2.5;0.3;1.2;5;0.2;0;90;5;0;5;0;0;5.8;F;;37;17.7;8.28;432;9.66;103.7;153.5625;10;10;0;0;5;0;50;44.10723;16.21079;291;10.822;100;0;100;3.174;20;5;0;50;50;80;1;200;0.0189
5;Croatia;BUT05;BUT05_5;23.9.2021;PR;60.4375;0.69875;10;5;8;22;6;0;0;5;40;30;30;0;3.19047619;F;;95;13.4;8.05;1107;9.51;93.5;3378.45625;0;30;0;0;0;0;100;44.12077;16.23463;313;184.94;100;0;95;0.434;60;7;1;400;75;60;1;200;0.0188
5;Croatia;BUT06;BUT06_5;22.9.2021;PR;21.375;0.225;14;3;5;20;5;10;0;0;80;10;10;0;3.7;F;;38;11.1;8.63;355;10.51;98.3;240.46875;0;0;5;5;0;5;50;44.14007;16.24889;327;23.511;100;0;100;0.312;30;3;0;75;100;25;1;200;0.0153
5;Croatia;BUT07;BUT07_5;22.9.2021;TR;0;0;0;0;0;0.7;0.1;0;0;0;0;25;25;50;1.75;D;;0;;;;;;0;;;;;;;30;44.28407;16.19334;591;0.073;100;0;90;3.6;50;2;0;100;10;95;1;200;0.0121
5;Croatia;BUT08;BUT08_5;22.9.2021;PR;13.75;0.16875;0.5;0.2;0.3;1.3;0.2;0;0;5;25;40;20;10;2.95;F;;21;12.3;7.83;488;8.41;83;6.9609375;0;10;10;30;0;0;30;44.27497;16.19177;568;0.173;100;0;90;17;0;3;0;10;10;95;2;200;0.012
5;Croatia;BUT09;BUT09_5;22.9.2021;PR;29.625;0.44875;4.5;1;1.2;7;1;0;0;20;40;25;15;0;3.65;F;;53;11.3;8.24;364;10;95.8;159.530625;0;0;10;20;0;15;50;44.25184;16.20854;507;4.551;100;0;90;8.152;20;4;0;700;80;70;1;200;0.0127
5;Croatia;BUT10;BUT10_5;22.9.2021;TR;0;0;0;0;0;7;0;0;0;25;25;30;20;0;3.55;D;;0;;;;;;0;;;;;;;50;44.24538;16.21483;509;0.287;100;0;90;26.548;0;2;0;10;10;80;1;200;0.0156
